ProviderID,asn,name,ipv6,ip_addresses
487,328843,South Coast Fibre,True,"196.223.30.180, 2001:43f8:1f2::180"
487,37314,Syrex,True,"196.223.30.112, 2001:43f8:1f2::112"
487,327987,Tech5,True,"196.223.30.127, 2001:43f8:1f2::127"
487,328576,TelcoExchange,True,"196.223.30.141, 2001:43f8:1f2::141"
487,37457,Telkom Internet,True,"196.223.30.200, 196.223.30.51, 2001:43f8:1f2::200, 2001:43f8:1f2::51"
487,5713,Telkom SA,True,"196.223.30.11, 2001:43f8:1f2::11"
487,2018,Tertiary Education and Research Network of South Africa,True,"196.223.30.33, 2001:43f8:1f2::33"
487,328631,TWC Hosting (Balito ISP),True,"196.223.30.187, 2001:43f8:1f2::187"
487,328925,VentureNet,True,"196.223.30.194, 2001:43f8:1f2::194"
487,328337,Viva Telecoms,True,"196.223.30.125, 2001:43f8:1f2::125"
487,36994,Vodacom,True,"196.223.30.73, 2001:43f8:1f2::73"
487,11845,Vox Telecom,True,"196.223.30.21, 2001:43f8:1f2::21"
487,328829,Vumatel,True,"196.223.30.26, 2001:43f8:1f2::26"
487,328137,Web Squad Connect,True,"196.223.30.138, 2001:43f8:1f2::138"
487,328521,Wiselink Broadband,True,"196.223.31.10, 2001:43f8:1f2::1:10"
487,37271,Workonline Communications Ltd,True,"196.223.30.62, 2001:43f8:1f2::62"
487,36916,X-Dsl Networking Solutions,True,"196.223.30.49, 2001:43f8:1f2::49"
487,37519,Xtranet Internet Services,True,"196.223.30.222, 2001:43f8:1f2::222"
487,328441,Your Communications,True,"196.223.30.151, 2001:43f8:1f2::151"
487,328365,ZANOG,True,"196.223.30.239, 2001:43f8:1f2::239"
565,8881,1&1 Versatel Deutschland GmbH,True,"185.1.170.109, 2001:7f8:9e::22b1:0:1"
565,39351,31173 Services AB,True,"185.1.170.96, 2001:7f8:9e::99b7:0:1"
565,56987,Abaclouda SAS,True,"185.1.170.143, 2001:7f8:9e::de9b:0:1"
565,197965,ahd GmbH & Co. KG,True,"185.1.170.24, 2001:7f8:9e:0:3:54d:0:1"
565,20940,Akamai Technologies (5),True,"185.1.171.49, 2001:7f8:9e::51cc:0:1"
565,63949,Akamai Technologies (AS63949),True,"185.1.171.248, 2001:7f8:9e::f9cd:0:1"
565,35258,akquinet outsourcing gGmbH,True,"185.1.170.25, 2001:7f8:9e::89ba:0:1"
565,207616,Altrosky Technology Limited,True,"185.1.170.48, 2001:7f8:9e:0:3:2b00:0:1"
565,47147,ANEXIA Internetdienstleistungs GmbH,True,"185.1.170.51, 2001:7f8:9e::b82b:0:1"
565,31317,AnschlussWerk GmbH,True,"185.1.170.73, 2001:7f8:9e::7a55:0:1"
565,714,Apple Inc. (2),True,"185.1.170.185, 2001:7f8:9e::2ca:0:1"
565,43623,ARD-Sternpunkt,True,"185.1.170.34, 2001:7f8:9e::aa67:0:1"
565,250,AS250.net Network Operations,True,"185.1.170.75, 2001:7f8:9e::fa:0:2"
565,33891,AS33891 Netzbetrieb GmbH,True,"185.1.170.1, 2001:7f8:9e::8463:0:1"
565,18676,Avaya Deutschland GmbH,True,"185.1.170.119, 185.1.170.120, 2001:7f8:9e::48f4:0:1, 2001:7f8:9e::48f4:0:2"
565,42649,Baffin Bay Networks,True,"185.1.170.102, 2001:7f8:9e::a699:0:1"
565,393949,Bastetrix LLC,True,"185.1.171.4, 2001:7f8:9e:0:6:2dd:0:1"
565,201196,Bermond Management LTD.,True,"185.1.170.56, 2001:7f8:9e:0:3:11ec:0:1"
565,8551,Bezeq International Ltd.,True,"185.1.170.52, 185.1.170.58, 2001:7f8:9e::2167:0:1, 2001:7f8:9e::2167:0:2"
565,61004,Blackhole Inc,True,"185.1.171.37, 2001:7f8:9e::ee4c:0:1"
565,57976,Blizzard Entertainment,True,"185.1.170.112, 2001:7f8:9e::e278:0:1"
565,204625,Boecker Elektronik,True,"185.1.170.61, 2001:7f8:9e:0:3:1f51:0:1"
565,206825,brain4kom AG,True,"185.1.170.159, 2001:7f8:9e:0:3:27e9:0:1"
565,1680,Cellcom Communications,True,"185.1.171.102, 2001:7f8:9e::690:0:1"
565,28725,CETIN a.s.,True,"185.1.171.9, 2001:7f8:9e::7035:0:1"
565,3204,Chen Qian,True,"185.1.170.151, 2001:7f8:9e:0:3:3469:0:1"
565,3222,Cinia Oy,True,"185.1.170.7, 2001:7f8:9e::c96:0:1"
565,13335,"Cloudflare, Inc. (2)",True,"185.1.170.2, 2001:7f8:9e::3417:0:1"
565,15447,CM.com Netherlands B.V.,True,"185.1.170.205, 2001:7f8:9e::3c57:0:1"
565,210821,Creasa VOF,True,"185.1.171.42, 2001:7f8:9e:0:3:3785:0:1"
565,212341,CSN-Solutions e.K.,True,"185.1.170.250, 2001:7f8:9e:0:3:3d7:0:1"
565,13132,cyberways Informationsdienste GmbH,True,"185.1.170.46, 2001:7f8:9e::334c:0:1"
565,147039,Cyprea Pvt. Ltd.,True,"185.1.171.44, 2001:7f8:9e:0:2:3e5f:0:1"
565,210728,CYSO B.V.,True,"185.1.171.41, 2001:7f8:9e::623f:0:1"
565,34936,Daniel Niewerth,True,"185.1.170.134, 2001:7f8:9e::8878:0:1"
565,59745,Datacenter One GmbH,True,"185.1.170.43, 2001:7f8:9e::bf16:0:1"
565,35297,Dataline LLC,True,"185.1.170.86, 2001:7f8:9e::89e1:0:1"
565,39572,Dataweb Global Group B.V.,True,"185.1.170.253, 2001:7f8:9e::9a94:0:1"
565,196610,DE-CIX Academy,True,"185.1.170.105, 2001:7f8:9e:0:3:2:0:1"
565,51531,DE-CIX Dusseldorf,True,"185.1.170.116, 2001:7f8:9e::c94b:0:2"
565,56890,DE-CIX Dusseldorf,True,"185.1.170.110, 185.1.170.252, 185.1.170.66, 185.1.171.252, 185.1.171.40, 2001:7f8:9e::c94b:0:1, 2001:7f8:9e::de3a:42:1, 2001:7f8:9e::de3a:fc:1, 2001:7f8:9e::de3a:fd:1, 2001:7f8:9e:0:3:22d9:0:1"
565,205529,DE-CIX Dusseldorf,True,"185.1.170.249, 2001:7f8:9e::de3a:f9:1"
565,205530,DE-CIX R&D,True,"185.1.171.6, 2001:7f8:9e:0:3:22da:0:1"
565,61317,Digital Energy Technologies Africa,True,"185.1.170.217, 2001:7f8:9e::ef85:0:1"
565,15366,DNS:NET Internet Service GmbH,True,"185.1.170.194, 2001:7f8:9e::3c06:0:1"
565,62856,Docusign,True,"185.1.170.131, 2001:7f8:9e::f588:0:1"
565,15763,DOKOM Gesellschaft für Telekommunikation mbH,True,"185.1.171.22, 2001:7f8:9e::3d93:0:1"
565,16205,DSI GmbH Daten Service Informationssysteme,True,"185.1.171.32, 2001:7f8:9e::3f4d:0:1"
565,206141,Duisburger Versorgungs- und Verkehrsgesellschaft mbH,True,"185.1.171.2, 2001:7f8:9e:0:3:253d:0:1"
565,56662,e-utp.net,True,"185.1.170.139, 2001:7f8:9e::dd56:0:1"
565,58715,Earth Telecommunication,True,"185.1.171.3, 2001:7f8:9e::e55b:0:1"
565,62955,eBay,True,"185.1.170.15, 2001:7f8:9e::f5eb:0:1"
565,15133,EdgeCast Networks (Verizon Digital Media Services),True,"185.1.170.59, 2001:7f8:9e::3b1d:0:1"
565,29404,Elbracht-Computer Netzwerk & Grafik Service GmbH,True,"185.1.170.67, 2001:7f8:9e::72dc:0:1"
565,212033,EnBITCon GmbH,True,"185.1.170.157, 2001:7f8:9e:0:3:3c41:0:1"
565,209823,enki_multimedia_AMS,True,"185.1.170.251, 2001:7f8:9e:0:3:339:0:1"
565,39647,Enreach Communications GmbH,True,"185.1.170.246, 2001:7f8:9e::9adf:0:1"
565,48927,ESEVEN DevOps GmbH,True,"185.1.171.18, 185.1.171.47, 2001:7f8:9e::bf1f:0:1, 2001:7f8:9e::bf1f:0:2"
565,200780,Eurofiber France,True,"185.1.170.247, 2001:7f8:9e:0:3:104c:0:1"
565,20804,EXATEL S.A.,True,"185.1.170.104, 2001:7f8:9e::5144:0:1"
565,15695,Expereo International bv,True,"185.1.170.36, 2001:7f8:9e::3d4f:0:1"
565,25180,Exponential-e Ltd,True,"185.1.171.12, 2001:7f8:9e::625c:0:1"
565,32934,Facebook Inc. (2),True,"185.1.170.72, 185.1.170.74, 2001:7f8:9e::80a6:0:1, 2001:7f8:9e::80a6:0:2"
565,41327,Fiber Telecom S.p.A.,True,"185.1.170.210, 2001:7f8:9e::a16f:0:1"
565,28917,Fiord,True,"185.1.170.55, 2001:7f8:9e::70f5:0:1"
565,47605,FNE-Finland Oy,True,"185.1.170.149, 185.1.170.42, 2001:7f8:9e::b9f5:0:1, 2001:7f8:9e::b9f5:0:2"
565,199938,FNOH-DSL Südheide GmbH,True,"185.1.170.79, 2001:7f8:9e:0:3:d02:0:1"
565,203536,FNOH-DSL Südheide GmbH,True,"185.1.170.187, 2001:7f8:9e:0:3:1b10:0:1"
565,212795,Fraunhofer-Gesellschaft zur Foerderung der angewandten Forschung e.V,True,"185.1.170.118, 2001:7f8:9e:0:3:3f3b:0:1"
565,206356,Freifunk Essen e.V.,True,"185.1.170.22, 2001:7f8:9e:0:3:2614:0:1"
565,64475,Freifunk Frankfurt am Main e.V,True,"185.1.170.121, 2001:7f8:9e::fbdb:0:1"
565,206813,Freifunk Gütersloh,True,"185.1.170.97, 2001:7f8:9e:0:3:27dd:0:1"
565,210916,Freifunk im Ennepe-Ruhr-Kreis e.V.,True,"185.1.171.45, 2001:7f8:9e:0:3:37e4:0:1"
565,206313,Freifunk Nordwest,True,"185.1.170.88, 2001:7f8:9e:0:3:25e9:0:1"
565,201701,Freifunk Rheinland e.V.,True,"185.1.170.12, 2001:7f8:9e:0:3:13e5:0:1"
565,199524,"G-Core Labs S.A. (GCORE, GCDN)",True,"185.1.170.18, 2001:7f8:9e:0:3:b64:0:1"
565,16024,GELSEN-NET Kommunikationsgesellschaft mbH,True,"185.1.170.98, 185.1.171.13, 2001:7f8:9e::3e98:0:2, 2001:7f8:9e::3e98:0:3"
565,30766,GGEW net GmbH,True,"185.1.170.231, 2001:7f8:9e::782e:0:1"
565,12329,GLASFASER RUHR GmbH & Co. KG,True,"185.1.171.17, 2001:7f8:9e::3029:0:1"
565,13039,Global Village GmbH,True,"185.1.170.49, 2001:7f8:9e::32ef:0:1"
565,12470,GLOBE Development GmbH Backbone Germany,True,"185.1.170.19, 2001:7f8:9e::30b6:0:1"
565,137409,GSL Networks,True,"185.1.171.28, 2001:7f8:9e:0:2:18c1:0:1"
565,211620,HACKACAD LTD,True,"185.1.170.28, 2001:7f8:9e:0:3:3aa4:0:1"
565,201709,HanDS Hanse Datacenter Services GmbH,True,"185.1.170.84, 2001:7f8:9e:0:3:13ed:0:1"
565,208059,Hermann Lienstromberg,True,"185.1.170.178, 2001:7f8:9e:0:3:2cbb:0:1"
565,50469,HessenKom GmbH & Co. KG,True,"185.1.170.50, 2001:7f8:9e::c525:0:1"
565,13247,Hofmeir Media GmbH,True,"185.1.170.183, 2001:7f8:9e::33bf:0:1"
565,196922,Hofmeir Media GmbH,True,"185.1.170.101, 2001:7f8:9e:0:3:13a:0:1"
565,20773,Host Europe GmbH,True,"185.1.170.62, 2001:7f8:9e::5125:0:1"
565,37738,HOSTOWEB,True,"185.1.170.198, 2001:7f8:9e::936a:0:1"
565,42994,HQserv Networks,True,"185.1.170.226, 2001:7f8:9e::a7f2:0:1"
565,34681,Hubert Lewandowski trading as IT-SERVICE,True,"185.1.170.122, 2001:7f8:9e::8779:0:1"
565,264409,huge_networks_FRA,True,"185.1.170.111, 2001:7f8:9e:0:4:8d:0:1"
565,12440,Hughes Network Systems Ltd,True,"185.1.170.245, 2001:7f8:9e::3098:0:1"
565,6939,Hurricane Electric,True,"185.1.170.17, 2001:7f8:9e::1b1b:0:1"
565,12931,IDKOM Networks GmbH,True,"185.1.170.54, 2001:7f8:9e::3283:0:1"
565,34927,iFog GmbH,True,"185.1.170.232, 2001:7f8:9e::886f:0:1"
565,12480,ILK Internet GmbH,True,"185.1.170.82, 2001:7f8:9e::30c0:0:1"
565,196968,Ilm-Provider UG,True,"185.1.170.240, 2001:7f8:9e:0:3:168:0:1"
565,19551,Imperva,True,"185.1.170.95, 2001:7f8:9e::4c5f:0:1"
565,12571,INCAS GmbH,True,"185.1.171.103, 2001:7f8:9e::311b:0:1"
565,43407,INFOnline GmbH,True,"185.1.170.195, 2001:7f8:9e::a98f:0:1"
565,47957,Ingenico France,True,"185.1.170.114, 2001:7f8:9e::bb55:0:1"
565,13030,Init7 (Switzerland) AG,True,"185.1.170.107, 2001:7f8:9e::32e6:0:1"
565,15456,InterNetX GmbH,True,"185.1.171.101, 2001:7f8:9e::3c60:0:1"
565,12941,intersaar GmbH,True,"185.1.170.182, 2001:7f8:9e::328d:0:1"
565,61438,ip-it consult GmbH,True,"185.1.170.113, 2001:7f8:9e::effe:0:1"
565,25091,IP-Max SA,True,"185.1.170.83, 2001:7f8:9e::6203:0:1"
565,8298,IPng Networks / Pim van Pelt,True,"185.1.171.43, 2001:7f8:9e::206a:0:1"
565,208766,ISS Facility Services Holding GmbH,True,"185.1.170.164, 2001:7f8:9e:0:3:2f7e:0:1"
565,49321,ITgration GmbH,True,"185.1.170.228, 2001:7f8:9e:0:3:3076:0:1"
565,212895,Johannes Ernst IT,True,"185.1.170.150, 2001:7f8:9e:0:3:3f9f:0:1"
565,43727,Joint Stock Company KVANT-TELEKOM,True,"185.1.170.87, 2001:7f8:9e::aacf:0:1"
565,112,Joint-stock company MSK-IX,True,"185.1.171.112, 2001:7f8:9e::70:0:1"
565,20764,JSC Rascom,True,"185.1.170.65, 2001:7f8:9e::511c:0:1"
565,35805,JSC SILKNET,True,"185.1.170.39, 2001:7f8:9e::8bdd:0:1"
565,34655,JWE S.à r.l. (Duodecad IT Services Luxembourg),True,"185.1.170.92, 2001:7f8:9e::875f:0:1"
565,216084,kemmit_FRA,True,"185.1.170.156, 2001:7f8:9e:0:3:4c14:0:1"
565,60802,Kevin Bühl,True,"185.1.170.174, 2001:7f8:9e::ed82:0:1"
565,207306,Kevin Schmitz IT,True,"185.1.170.206, 2001:7f8:9e:0:3:29ca:0:1"
565,8391,Knipp Medien und Kommunikation GmbH,True,"185.1.171.31, 2001:7f8:9e::20c7:0:3"
565,60522,KomMITT-Ratingen GmbH,True,"185.1.170.8, 2001:7f8:9e::ec6a:0:1"
565,59813,Konstantin Verba,True,"185.1.170.209, 2001:7f8:9e::e9a5:0:1"
565,207439,Korves.net,True,"185.1.170.222, 2001:7f8:9e:0:3:2a4f:0:1"
565,60979,KPMG IT Service GmbH,True,"185.1.170.202, 2001:7f8:9e::ee33:0:1"
565,3280,LayerBridge SRL,True,"185.1.170.193, 2001:7f8:9e::cd0:0:1"
565,200462,Lennart Seitz,True,"185.1.170.223, 2001:7f8:9e:0:3:f0e:0:1"
565,56382,level66.network UG (haftungsbeschränkt),True,"185.1.170.70, 2001:7f8:9e:0:3:2317:0:1"
565,203440,linefinity networks GmbH,True,"185.1.170.229, 2001:7f8:9e:0:3:1ab0:0:1"
565,208621,LogicForge Limited,True,"185.1.170.201, 2001:7f8:9e:0:3:2eed:0:1"
565,212508,Lowhosting services of Davide Gennari,True,"185.1.170.40, 185.1.171.7, 2001:7f8:9e:0:3:3e1c:0:1, 2001:7f8:9e:0:3:3e1c:0:3"
565,8632,LU-CIX Management G.I.E.,True,"185.1.170.224, 2001:7f8:9e::21b8:0:1"
565,56665,LU-CIX Management G.I.E.,True,"185.1.170.162, 2001:7f8:9e::dd59:0:1"
565,206610,LU-CIX Management G.I.E.,True,"185.1.170.5, 2001:7f8:9e:0:3:2712:0:1"
565,62269,Lukas Schauer,True,"185.1.170.153, 2001:7f8:9e::f33d:0:1"
565,200303,LUMASERV GmbH,True,"185.1.171.34, 2001:7f8:9e:0:3:e6f:0:1"
565,50629,LWLcom GmbH,True,"185.1.170.10, 2001:7f8:9e::c5c5:0:1"
565,35657,m.it services & consulting UG,True,"185.1.171.25, 2001:7f8:9e::8b49:0:1"
565,206499,M&M Networks,True,"185.1.170.106, 2001:7f8:9e:0:3:26a3:0:1"
565,9009,M247,True,"185.1.170.81, 2001:7f8:9e::2331:0:1"
565,64289,Macarne LLC,True,"185.1.170.23, 2001:7f8:9e::fb21:0:1"
565,51185,MainStreaming S.p.A,True,"185.1.170.244, 2001:7f8:9e::c7f1:0:1"
565,213092,Marble Information Systems Limited,True,"185.1.170.241, 185.1.170.243, 2001:7f8:9e:0:3:406:0:1, 2001:7f8:9e:0:3:4064:0:1"
565,48821,Mauve Mailorder Software GmbH & Co.KG,True,"185.1.170.11, 2001:7f8:9e::beb5:0:1"
565,205112,Mauve Mailorder Software GmbH & Co.KG,True,"185.1.170.35, 2001:7f8:9e:0:3:2138:0:1"
565,47504,MCnockaert-Services,True,"185.1.171.100, 2001:7f8:9e::b990:0:1"
565,21245,Medianova Internet Hizmetleri A.S.,True,"185.1.170.108, 2001:7f8:9e::52fd:0:1"
565,34549,meerfarbig GmbH & Co. KG,True,"185.1.170.199, 2001:7f8:9e::86f5:0:1"
565,56630,"Melbicom, LLC",True,"185.1.170.60, 2001:7f8:9e::dd36:0:1"
565,54994,meteversecloud(4),True,"185.1.170.57, 2001:7f8:9e::d6d2:0:1"
565,207278,Michael Hayler,True,"185.1.170.117, 2001:7f8:9e:0:3:29ae:0:1"
565,8075,Microsoft (2),True,"185.1.170.123, 185.1.170.161, 185.1.170.170, 185.1.170.94, 2001:7f8:9e::1f8b:0:1, 2001:7f8:9e::1f8b:0:2, 2001:7f8:9e::1f8b:0:3, 2001:7f8:9e::1f8b:0:4"
565,207921,Milan Paessler,True,"185.1.171.39, 2001:7f8:9e:0:3:2c31:0:1"
565,33932,"Minorisa de Sistemas Informáticos y de Gestión, S.L.",True,"185.1.170.197, 2001:7f8:9e::848c:0:1"
565,41047,MLaBnet Foundation,True,"185.1.170.47, 2001:7f8:9e::a057:0:1"
565,60326,MrSheepNET LTD,True,"185.1.170.213, 2001:7f8:9e:0:3:397b:0:1"
565,200735,MUENET GmbH & Co. KG,True,"185.1.170.80, 2001:7f8:9e:0:3:101f:0:1"
565,200615,MyVirtualserver,True,"185.1.170.33, 2001:7f8:9e:0:3:fa7:0:1"
565,8308,Naukowa I Akademicka Siec Komputerowa jbr,True,"185.1.170.137, 2001:7f8:9e::2074:0:1"
565,38230,Navice Consulting,True,"185.1.170.138, 2001:7f8:9e:0:2:1912:0:1"
565,42965,net services GmbH & Co. KG,True,"185.1.170.165, 2001:7f8:9e::a7d5:0:1"
565,58323,netgo production GmbH,True,"185.1.171.24, 2001:7f8:9e::e3d3:0:1"
565,57463,NetIX Communications Ltd.,True,"185.1.170.132, 2001:7f8:9e::e077:0:1"
565,57575,NETMOUNTAINS Group GmbH,True,"185.1.170.171, 2001:7f8:9e::e0e7:0:1"
565,49085,Netnik,True,"185.1.170.148, 2001:7f8:9e::bfbd:0:1"
565,55256,Netskope,True,"185.1.170.13, 2001:7f8:9e::d7d8:0:1"
565,43350,NFOrce Entertainment BV,True,"185.1.170.27, 185.1.170.37, 2001:7f8:9e::a956:0:1, 2001:7f8:9e::a956:0:2"
565,20928,Noor Data Network SAE,True,"185.1.170.100, 2001:7f8:9e::51c0:0:1"
565,199483,NX0 France,True,"185.1.170.71, 2001:7f8:9e:0:3:b3b:0:1"
565,56894,OIJ LTD,True,"185.1.170.64, 2001:7f8:9e::de3e:0:1"
565,39912,Oja.at GmbH,True,"185.1.170.20, 2001:7f8:9e::9be8:0:1"
565,31133,OJSC MegaFon,True,"185.1.170.89, 2001:7f8:9e::799d:0:1"
565,202365,Omer GOLGELI,True,"185.1.170.180, 2001:7f8:9e:0:3:167d:0:1"
565,51468,One.com AS,True,"185.1.170.78, 2001:7f8:9e::c90c:0:1"
565,204035,oneCorp GmbH,True,"185.1.170.125, 2001:7f8:9e:0:3:1d03:0:1"
565,20562,Open Peering B.V,True,"185.1.170.45, 2001:7f8:9e::5052:0:1"
565,41692,OpenCarrier eG,True,"185.1.170.115, 2001:7f8:9e::a2dc:0:1"
565,58299,Openfactory GmbH,True,"185.1.170.236, 185.1.171.105, 2001:7f8:9e::e3bb:0:1, 2001:7f8:9e::e3bb:0:2"
565,35710,Opteamax Infrastructure GmbH,True,"185.1.171.10, 2001:7f8:9e::8b7e:0:1"
565,48200,Opteamax Infrastructure GmbH,True,"185.1.170.126, 2001:7f8:9e::bc48:0:1"
565,41114,OrneTHD SPL,True,"185.1.171.1, 2001:7f8:9e::a09a:0:1"
565,42692,Overweb Srl,True,"185.1.170.152, 2001:7f8:9e::a6c4:0:1"
565,3856,Packet Clearing House,True,"185.1.170.30, 2001:7f8:9e::f10:0:1"
565,42,Packet Clearing House AS42,True,"185.1.170.29, 2001:7f8:9e::2a:0:1"
565,139648,PacketStream LLC,True,"185.1.171.36, 2001:7f8:9e:0:2:2180:0:1"
565,34924,Pankerl-Media,True,"185.1.170.158, 2001:7f8:9e::886c:0:1"
565,60391,Papa-Razzi Media Group A.s.b.l.,True,"185.1.170.190, 2001:7f8:9e::ebe7:0:1"
565,12400,partner_FRA,True,"185.1.170.91, 2001:7f8:9e::3070:0:1"
565,34641,Pascard Luc,True,"185.1.170.181, 2001:7f8:9e::8751:0:1"
565,139742,"Peddie Institute Co., Ltd",True,"185.1.170.238, 2001:7f8:9e:0:2:21de:0:1"
565,39282,PF Labs Pawel Foremski,True,"185.1.171.14, 2001:7f8:9e::9972:0:1"
565,21473,Pfalzkom GmbH,True,"185.1.171.106, 2001:7f8:9e::53e1:0:1"
565,12189,PhoenixNAP,True,"185.1.170.69, 2001:7f8:9e::2f9d:0:1"
565,47138,PLANinterNET GmbH,True,"185.1.170.242, 2001:7f8:9e::b822:0:1"
565,20676,Plusnet GmbH,True,"185.1.170.9, 2001:7f8:9e::50c4:0:1"
565,61157,PlusServer GmbH,True,"185.1.170.103, 185.1.170.99, 2001:7f8:9e::eee5:0:1, 2001:7f8:9e::eee5:0:2"
565,212232,Port 179 Ltd,True,"185.1.170.248, 2001:7f8:9e:0:3:3d08:0:1"
565,196844,Poznan Supercomputing and Networking Center,True,"185.1.170.133, 2001:7f8:9e:0:3:ec:0:1"
565,138398,Prodigi,True,"185.1.170.76, 2001:7f8:9e:0:2:1c9e:0:1"
565,139949,PT Bintang Kejora Teknologi,True,"185.1.170.188, 2001:7f8:9e:0:2:22ad:0:1"
565,131745,PT. Cybertechtonic Pratama,True,"185.1.170.225, 2001:7f8:9e:0:2:2a1:0:1"
565,202566,questnet GmbH,True,"185.1.170.142, 2001:7f8:9e:0:3:1746:0:1"
565,213254,RAIT-TELECOM,True,"185.1.171.5, 2001:7f8:9e:0:3:4106:0:1"
565,8804,regio[.NET] Upstream GmbH & Co KG,True,"185.1.170.21, 2001:7f8:9e::2264:0:1"
565,6697,Republican Unitary Telecommunication Enterprise Beltelecom,True,"185.1.170.38, 2001:7f8:9e::1a29:0:1"
565,25560,rh-tec Business GmbH,True,"185.1.170.26, 2001:7f8:9e::63d8:0:1"
565,17117,"RITSnet, Inc.",True,"185.1.171.26, 2001:7f8:9e::42dd:0:1"
565,210890,ROKR Services BV,True,"185.1.170.172, 2001:7f8:9e:0:3:37c:0:1"
565,32708,"Root Networks, LLC",True,"185.1.170.207, 2001:7f8:9e::7fc4:0:1"
565,60316,RS Gesellschaft für Informationstechnik mbH & Co. KG,True,"185.1.170.160, 2001:7f8:9e::eb9c:0:1"
565,59598,Sakura Network LTD,True,"185.1.170.186, 2001:7f8:9e::e8ce:0:1"
565,14340,Salesforce.com Inc,True,"185.1.170.32, 2001:7f8:9e::3804:0:1"
565,34872,Sarah Rossius,True,"185.1.170.141, 2001:7f8:9e:0:3:22d3:0:1"
565,39386,Saudi Telecom Company (STC IGW),True,"185.1.170.68, 2001:7f8:9e::99da:0:1"
565,41805,Sawad Land,True,"185.1.170.230, 2001:7f8:9e:0:3:22a1:0:1"
565,34800,Securebit AG,True,"185.1.170.130, 185.1.171.8, 2001:7f8:9e::87f0:0:1, 2001:7f8:9e::87f0:0:2"
565,44393,Securebit AG,True,"185.1.170.154, 2001:7f8:9e::ad69:0:1"
565,49459,Securebit AG,True,"185.1.170.192, 2001:7f8:9e::c133:0:1"
565,56755,Securebit AG,True,"185.1.170.216, 2001:7f8:9e::ddb3:0:1"
565,60020,Securebit AG,True,"185.1.170.214, 2001:7f8:9e::de76:0:1"
565,60474,Securebit AG,True,"185.1.170.184, 2001:7f8:9e::ec3a:0:1"
565,61218,Securebit AG,True,"185.1.170.90, 2001:7f8:9e::ef22:0:1"
565,211083,ServerGurus UG,True,"185.1.171.35, 185.1.171.38, 2001:7f8:9e:0:3:388b:0:1, 2001:7f8:9e:0:3:388b:0:2"
565,16839,ServiceNow,True,"185.1.170.135, 185.1.170.136, 2001:7f8:9e::41c7:0:1, 2001:7f8:9e::41c7:0:2"
565,12684,SES Engineering (Luxembourg) s.à r.l.,True,"185.1.170.85, 2001:7f8:9e::318c:0:1"
565,8399,SEWAN COMMUNICATIONS SAS,True,"185.1.171.46, 2001:7f8:9e::20cf:0:1"
565,24482,SG.GS,True,"185.1.170.211, 2001:7f8:9e::5fa2:0:1"
565,12578,SIA Tet,True,"185.1.171.23, 2001:7f8:9e::3122:0:1"
565,35548,smartTERRA GmbH,True,"185.1.170.14, 2001:7f8:9e::8adc:0:1"
565,12759,Soco Network Solutions GmbH,True,"185.1.170.219, 2001:7f8:9e::31d7:0:1"
565,39702,Sparkassen-IT GmbH & Co. KG,True,"185.1.170.234, 2001:7f8:9e::9b16:0:1"
565,45489,Sri Lanka Telecom PLC,True,"185.1.170.53, 2001:7f8:9e::b1b1:0:1"
565,51087,Staclar Carrier Ltd.,True,"185.1.170.167, 2001:7f8:9e::8826:0:1"
565,215792,Stadtwerke Neuwied GmbH,True,"185.1.170.77, 2001:7f8:9e:0:3:4af0:0:1"
565,49436,Stadtwerke Soest,True,"185.1.170.169, 2001:7f8:9e::c11c:0:1"
565,48646,Stefan Dunkel,True,"185.1.170.254, 2001:7f8:9e::be06:0:1"
565,197473,Studio Funk GmbH & Co. KG,True,"185.1.170.63, 2001:7f8:9e:0:3:361:0:1"
565,207790,SWN Stadtwerke Neumünster Beteiligungen GmbH,True,"185.1.170.177, 2001:7f8:9e:0:3:2bae:0:1"
565,205593,TaKeN.PL IT SERVICES Marek Krolikowski,True,"185.1.170.140, 2001:7f8:9e:0:3:2319:0:1"
565,208210,Tchadel Icard,True,"185.1.170.200, 2001:7f8:9e:0:3:2d52:0:1"
565,64114,TecnoWeb,True,"185.1.170.239, 2001:7f8:9e::fa72:0:1"
565,43140,TELEflash GmbH,True,"185.1.170.215, 2001:7f8:9e::a884:0:1"
565,6805,Telefonica,True,"185.1.170.212, 185.1.170.221, 2001:7f8:9e::1a95:0:1, 2001:7f8:9e::1a95:0:2"
565,57344,Telehouse AD,True,"185.1.170.235, 2001:7f8:9e::e000:0:1"
565,20473,"The Constant Company, LLC (Vultr, Choopa)",True,"185.1.170.166, 2001:7f8:9e::4ff9:0:1"
565,212935,Theori Inc,True,"185.1.170.196, 2001:7f8:9e:0:3:2abd:0:1"
565,198726,Thuega SmartService GmbH,True,"185.1.170.189, 2001:7f8:9e:0:3:846:0:1"
565,196714,Thüringer Netkom GmbH (a.k.a. encoLine),True,"185.1.170.93, 2001:7f8:9e:0:3:6a:0:1"
565,204994,Tiernan OToole,True,"185.1.170.145, 2001:7f8:9e:0:3:20c2:0:1"
565,208814,Tilman Schäfers,True,"185.1.170.179, 2001:7f8:9e:0:3:2fae:0:1"
565,42184,tkrz Stadtwerke GmbH,True,"185.1.170.16, 2001:7f8:9e::a4c8:0:1"
565,59645,Tobias Fiebig,True,"185.1.170.191, 2001:7f8:9e::e8fd:0:1"
